日期,号码,IMSI,IMEI,主叫号码归属省份,主叫号码归属地
20190801,50c114c2daa0747d09d49098a942a793e858f1fd56a8a4e9f254cac483e8aafa,50c114c2daa0747d09d49098a942a793e858f1fd56a8a4e9f254cac483e8aafa,bbf49306d54b74e0b770f16c0f2a26be85689315028bbe293d9c6d9deeb5aadb,重庆,万州
20190801,962bacbc4e792366750b5599720ab7f1a80531a2645786fbb09e3c6fd6cbddd6,962bacbc4e792366750b5599720ab7f1a80531a2645786fbb09e3c6fd6cbddd6,0c773a6db4ac4175e9369013369ecfe419b58cee5b28cf361eb12a6bdff0a0ee,辽宁,朝阳
20190801,d182b41cadbcf41ef655a60e46a09611b6b4cd0d61bf41b6743c8180d8b40132,d182b41cadbcf41ef655a60e46a09611b6b4cd0d61bf41b6743c8180d8b40132,9dd4e0d231710d7e4fcb09ae8f7d58ad5069e7ad68a58e84edebd89c8bb5bd37,浙江,金华
20190801,4a3bbf214461e1cceed6bf8c395354b1f6eef9863091cd95d88b355134019608,4a3bbf214461e1cceed6bf8c395354b1f6eef9863091cd95d88b355134019608,fe0cb6f5dfd6955ae7c1c778e998f9ca188b5c1523529c0656d5735532f91105,广西,玉林
20190801,3c5da5285f420aa1070ca1626a86294822bbea0035ccdb8bd2f12f494a790760,3c5da5285f420aa1070ca1626a86294822bbea0035ccdb8bd2f12f494a790760,ed7fdc1eb97d1636df654a4cc8907b9d6b168dbad3ae45b07451272ef04021b2,辽宁,本溪
20190801,934c409da0c369eea287574a24d39d91db2457877533758ef306b47e407fb7a6,934c409da0c369eea287574a24d39d91db2457877533758ef306b47e407fb7a6,61c70d1913f48e7ff3ce914749429e2491864f36f99261d4fbf74913853f908a,河北,邯郸
20190801,03437d6634f82b7dc8763756e40bd8305d3dabe8689a0d324a903bc5b5a3519c,03437d6634f82b7dc8763756e40bd8305d3dabe8689a0d324a903bc5b5a3519c,18e12ef9aadd7c134938e3d5ced008169431b002ddfb08b1f55eacc3ae270fb9,陕西,渭南
20190801,699c818efd2b3e3356b2c29040d2f11e0c2dc0c0ccecbcd8444ea68f9bffd6bb,699c818efd2b3e3356b2c29040d2f11e0c2dc0c0ccecbcd8444ea68f9bffd6bb,2a6be1fb3abbca667913a44ce1f1ec7c34287063f5b6ad1717fb26e5df7b31f7,四川,德阳
20190801,27f781c65cbe0c706220397cd3149db9b2ae833ff5c7edf5bdb07b537b486c3f,27f781c65cbe0c706220397cd3149db9b2ae833ff5c7edf5bdb07b537b486c3f,1dac41c778fa0d52a5bd3b40ad906a3e83b40dd146042e6136864c6065356eb5,广西,柳州
20190801,a403a4bcfce2a48685719c69375c6d51337e31f711703c6a4773715df39a22b1,a403a4bcfce2a48685719c69375c6d51337e31f711703c6a4773715df39a22b1,1e74f2a73ddb94304d647ca51eb37e06fb20096f0cedfffe979965eac356943f,陕西,渭南
20190801,80b08e26e8ad4738e7390920a7d737a7e442e42ce225bf3860bba08d8132e78f,80b08e26e8ad4738e7390920a7d737a7e442e42ce225bf3860bba08d8132e78f,aaf2fb6bdd81d89f9f01363f614e2a0ac1ca12da2cccba69bac26dc070149f41,湖北,荆门
20190801,ff6f0977d2a2b9d83c1d5f46f5e2f2e385e5a755240e12a9217e032ae7b5bb61,ff6f0977d2a2b9d83c1d5f46f5e2f2e385e5a755240e12a9217e032ae7b5bb61,3453373e81c077a79eaadffdf38c90427268179d57127955dfbaea272db4d165,海南,海口
20190801,1dd1c1bdf0afe7863c521e7a402a5a9ef7401202ce452e88c08d5411d42c1805,1dd1c1bdf0afe7863c521e7a402a5a9ef7401202ce452e88c08d5411d42c1805,67a87c6aad64a619b3ca80b9b7599c1de8d9147e19e94dca0ea1ed87b84d60f8,贵州,毕节
20190801,df1014d9b90c01ac2e7f2dfdabb533b4fafd101f14b9f6af1daa5380881b75ff,df1014d9b90c01ac2e7f2dfdabb533b4fafd101f14b9f6af1daa5380881b75ff,f7b35232b43ead9ee3cefe857fb9e6d1df87061922724569c3918ba8f6aab277,湖南,株洲
20190801,c4cfd09a130ed6e6cd0c972cc2b3e94091f81801f80c6c16673fe7b21b02a7b8,c4cfd09a130ed6e6cd0c972cc2b3e94091f81801f80c6c16673fe7b21b02a7b8,5aee283b70f4ba64337bdb67b4fc3ddaef66a5410c9155ffea711bd3a95ee8b5,黑龙江,大庆
20190801,6555b1a15ccada17274c959c2872652a13338af711c73ea3f2d6a6bf1d39bf39,6555b1a15ccada17274c959c2872652a13338af711c73ea3f2d6a6bf1d39bf39,cf8ef21a1f0c1be081b2f3084e9184a0c18ab9bf5ccec168ec057f9947698e49,河南,郑州
20190801,afafef0cf64db8000ec430af886f339a8386cd10105f192cf529f7cc59d91549,afafef0cf64db8000ec430af886f339a8386cd10105f192cf529f7cc59d91549,c0981ac080d5b0fb2c33d05d81e017c76eafce00a962280648f6d9ea51f7c702,江西,南昌
20190801,2dc8da8d78b409c8495c9487676e7238ddcb434d7a1924f688e0434b55671dd9,2dc8da8d78b409c8495c9487676e7238ddcb434d7a1924f688e0434b55671dd9,be7085832eec22c2e82fc7c6763f58da1c2236255d97f40789e5847213f0351e,云南,文山
20190801,d355fc2934cecf29fc6eb66399b3294bb5fd6e5bc3073f7212aa897dc853271a,d355fc2934cecf29fc6eb66399b3294bb5fd6e5bc3073f7212aa897dc853271a,38d1bebf1ac3ba29c6ccd827b1b3931eafdf173c50bd5ca37c23a95ec98ec82d,黑龙江,齐齐哈尔
20190801,078857416fd65211f6f21df622a5ef2f30e4c6a803bdb6b84b40c1b692c3da5d,078857416fd65211f6f21df622a5ef2f30e4c6a803bdb6b84b40c1b692c3da5d,b2085429f79872e47f3cbdc8b6a3b3482edfba158411e0de3f01be4b57556219,江苏,无锡
20190801,836bf94c7c6a04948c30ac5d97e3b30f19858d2d02c3ed80eb29d591532de950,836bf94c7c6a04948c30ac5d97e3b30f19858d2d02c3ed80eb29d591532de950,94eb77a3b4141ff124bd7f518be8526635e2c1bf9ae7797bbb87ee120232dbf0,安徽,阜阳
20190801,190e36b8738033b28b066b09c261cf9d4e5b1671f125b4459947b7742a26ccab,190e36b8738033b28b066b09c261cf9d4e5b1671f125b4459947b7742a26ccab,94eb77a3b4141ff124bd7f518be8526635e2c1bf9ae7797bbb87ee120232dbf0,安徽,阜阳
20190801,e74e61b3a864a7a188b6f5809bd129906fcc553a66bc2903f9ca962862624162,e74e61b3a864a7a188b6f5809bd129906fcc553a66bc2903f9ca962862624162,8a1b3c33511918631f339265e39a3f1b0d8d6950b31d55b1d493067a82fcb2a8,山东,临沂
20190801,3951dc1e6085a1ea5a781b3eac49c93144a6e1f2db2d44b1bf4b7079ba6f2400,3951dc1e6085a1ea5a781b3eac49c93144a6e1f2db2d44b1bf4b7079ba6f2400,bc7d8eb8f8d98c570035bbaae7893c97a5fcf66060fe4b8929967e4a89af6e34,江苏,泰州
20190801,e11e947ba2b02dc714605eb868a4a3c54711d0937f7b8de54abe89a5233fa89a,e11e947ba2b02dc714605eb868a4a3c54711d0937f7b8de54abe89a5233fa89a,1d3e792069e0b2c83fc6add78d3faf21d6ec585fb5f0e6b98b3e060429f1a284,河南,驻马店
20190801,4e387480ecdae1621653d560c10b1a6746fae18eb228706e10a0705067baafff,4e387480ecdae1621653d560c10b1a6746fae18eb228706e10a0705067baafff,049f401d3561e60cd932e29d6213b031fc040af52a54cf99219addf257f83b2b,,
20190801,2c608e08d0cfd5a546d19dc7ab28ae517ebe4933a2a22c1abcc85df413d090bb,2c608e08d0cfd5a546d19dc7ab28ae517ebe4933a2a22c1abcc85df413d090bb,53a1ca02f3b4ab21e25f01e5461bc76152aa25d13df9a121c1f13c04dd110e55,广西,崇左
20190801,7ed46ff3a31b6e8eb98e3f7a3cd617710bb9baa1d1bcb6264e9ce6f1ba46a734,7ed46ff3a31b6e8eb98e3f7a3cd617710bb9baa1d1bcb6264e9ce6f1ba46a734,7d14cb9d19ed6f61c21b3729f1f4ef03bb23b7668833735cd43d3ce8eb1e2d80,北京,北京
20190801,22e3025f34c74f10d9f0062da81ae3cb7fe0a37a93f2dc3acb855b3f07a7f75f,22e3025f34c74f10d9f0062da81ae3cb7fe0a37a93f2dc3acb855b3f07a7f75f,4b63c0b808ad9458bb67f427e7413a79d92e8761fad3086eeaeb71e7df2b5254,湖北,襄阳
20190801,fe5daccfdfdf1001381ed764b8738c4424cfc796d55fde05f1e5a981530e0c81,fe5daccfdfdf1001381ed764b8738c4424cfc796d55fde05f1e5a981530e0c81,a04060276675907d49b409efcd07d67249bea5d678e32a46c67074cd1fb5cf61,海南,海口
20190801,a3b2b443d222ba4ef99b1ab2ef5380ff34e2d671198bf8885bed267ae43af2b2,a3b2b443d222ba4ef99b1ab2ef5380ff34e2d671198bf8885bed267ae43af2b2,c5b35ec652b4e900e806002f527334263901d7afc45c9bc2f228f4372112aa7b,广西,北海
20190801,197bf5307deca7f065dacdf10445d3e1d271e848cf52ffebec394f95bd7e6102,197bf5307deca7f065dacdf10445d3e1d271e848cf52ffebec394f95bd7e6102,1bbe317accc1869611c4f4784cb8e91902949b07782aafe8c2d7adcad553ab63,贵州,都匀
20190801,38433d6f466d39dfb38b7e9fe6f8021cb8752b60c6ddf9204db584efeef10038,38433d6f466d39dfb38b7e9fe6f8021cb8752b60c6ddf9204db584efeef10038,18581d129bd8d53afae310ed7dbb3d402d57001d347274e5011471aa9b99de28,黑龙江,绥化
20190801,436f76d6d480375fa3e77517da52cc5611351be9b523322c27a110a4c5b6faf5,436f76d6d480375fa3e77517da52cc5611351be9b523322c27a110a4c5b6faf5,f647a660bff15d2eceef1a906f130ee2614e0b6ffc661979964f3e9b07f80c9e,湖北,武汉
20190801,d131c4dd7ce0d619cee7305eacd60e134a50ed9245af331ea322a6fb51381d56,d131c4dd7ce0d619cee7305eacd60e134a50ed9245af331ea322a6fb51381d56,fc9748ec180e5f3ddf7f8e9ae95f1d19a0cbe3e8cbae86ac94e1cea1b7bd88cb,海南,海口
20190801,5335576989162b02592fe13230ad7eb45d657484bafd9a40716c73b3fa50e03f,5335576989162b02592fe13230ad7eb45d657484bafd9a40716c73b3fa50e03f,1c7aa7c9d68d2ccb1399b36b4b52a8939fc1574b369a31b839dc9f09eba79851,云南,保山
20190801,b339d27af89bf8f632d44e214e48c3af86820359f857e21d47872f409a793c3d,b339d27af89bf8f632d44e214e48c3af86820359f857e21d47872f409a793c3d,26c4c84a5f692b76f20f004d1ed9909970dbe1d01afb9e3db05f108ab26f7bf8,福建,福州
20190801,7dc1c5d61a0d639cd822af0383b39de1ed382aeae1e033d6a781ead276353243,7dc1c5d61a0d639cd822af0383b39de1ed382aeae1e033d6a781ead276353243,78f6c18e0637d46a2678b08d332018e93632879194566b68dd113e72a09d0a09,吉林,松原
20190801,c8ec79a1be5a0004a6868b059b94f16d5e70caf7f0403bc6f19e1f37e8036b25,c8ec79a1be5a0004a6868b059b94f16d5e70caf7f0403bc6f19e1f37e8036b25,45dcc5d36a92fcd1c54c59249303a5b1c688018cd84baa41bccf4f565084bd31,广西,钦州
20190801,ae4efa7e74c77241800ab5b9923bac810a4e7304909bc8753a03480e0e995e36,ae4efa7e74c77241800ab5b9923bac810a4e7304909bc8753a03480e0e995e36,a8e8277138b57b46bff0663c437363d395b8e349ad1d90bf56260708b4510d6a,,
20190801,1b392e6afde148920fcf31f89586fbea1e1cd2b6e2e16f42687ba6f77f0a1589,1b392e6afde148920fcf31f89586fbea1e1cd2b6e2e16f42687ba6f77f0a1589,b25a2d44c57277105cf52b5bbe7368cd8b79900bf20b2e32f781347dd9ff2041,湖南,怀化
20190801,1aedbed47d85de57e6998706f355a4427b824c50805522cb380a80ebf6d289d4,1aedbed47d85de57e6998706f355a4427b824c50805522cb380a80ebf6d289d4,82bc2aae0dd4da1a9d37efd5be772fbce684fa83e935eaad3ba5a9048bac6d02,广西,河池
20190801,d4b7f214cdda066caf1710aaface0090e76cf97c883b082008477d4de30fee64,d4b7f214cdda066caf1710aaface0090e76cf97c883b082008477d4de30fee64,70e2254bdcde7c6fe324d8e70a54034a585ed0d3800e3ee3cc0f8639886a5364,广西,贵港
20190801,5c63927cdebdf7ced6521eb37982644019a7f4feb9a04398a73d7a1922a2965a,5c63927cdebdf7ced6521eb37982644019a7f4feb9a04398a73d7a1922a2965a,e8c10bfa987f08b7ac477fc6f3b8f92b5ebd2131d88b20a9b1e6cacd77cd0dbb,,
20190801,a7f710ca58ada7ae523da668fdac74a2f69bad0ba6805fd5909f2ea5ee62430b,a7f710ca58ada7ae523da668fdac74a2f69bad0ba6805fd5909f2ea5ee62430b,15a0906bd54105477c59ec7a861b7488a5937cff09dc44513a6e31992da26165,香港,香港
20190801,c7e095acfdb046921618f9768a5a36994906c61ed1d0e2ba2aa0b5e72f4e733f,c7e095acfdb046921618f9768a5a36994906c61ed1d0e2ba2aa0b5e72f4e733f,3cc05b32b52cbe672516c725c9d82d3915b613d4b05347770c445ffbeeab0836,香港,香港
20190802,81b9b8a7b0d5769266c4290e65230bc43ce4e98b3428efea2b8f2fb4139b71a8,81b9b8a7b0d5769266c4290e65230bc43ce4e98b3428efea2b8f2fb4139b71a8,314ec7868f8bbe54945aba9014045ad291ef560d0f1048385ffc861dd16dfc41,山西,运城
20190802,f0cfb5d0dfdccd40993c619d729ea5383a446541ff9214c4c69d670051db180c,f0cfb5d0dfdccd40993c619d729ea5383a446541ff9214c4c69d670051db180c,eb9fcef1fab90aa3c5a58f45a755848793d6bbfd3ee624f8a3536ad7d4aabcfa,江苏,苏州
20190802,7d73f1d9f5752a303656b48bf5557c22c5a2f80a5da498637adfa499ec7a98c7,7d73f1d9f5752a303656b48bf5557c22c5a2f80a5da498637adfa499ec7a98c7,1b4e0c76347622f500927cbe3259727fae3f1d2e0fb0f471979b0422aac72ce2,湖南,常德
20190802,08aa1fc1dae35fceb2f053236a4f75f0af79706cc8a7186c39f9876410707c43,08aa1fc1dae35fceb2f053236a4f75f0af79706cc8a7186c39f9876410707c43,e5665ffdbb98745ae80467563b879fbdc17c7ef35b4b0a5dab529095445b7482,安徽,亳州
20190802,38cdef2d74a40e37dd1543d24a260b1fd4895fe05c86e4943d160683e28897ad,38cdef2d74a40e37dd1543d24a260b1fd4895fe05c86e4943d160683e28897ad,d78305c6a19642ebb87285f5c08e501016401dace8548fb07cbe5168d3e41420,四川,成都
20190802,d75463b5e8b7020657abc067730eb421455db22a66a7b2bffecbbc32d5282e3f,d75463b5e8b7020657abc067730eb421455db22a66a7b2bffecbbc32d5282e3f,d4434d90f9ca87300b0a4b3e569135c08e19818f4ba7875fec9f8ae9dd28cc2e,福建,福州
20190802,4abd2c8403c4c2c7dfce54f4ea96342dd9202ed8437729f18d212fb41ae25905,4abd2c8403c4c2c7dfce54f4ea96342dd9202ed8437729f18d212fb41ae25905,bac4e20659f018fcee8f270abc7af18efef68b6ae0fa04e4f03b16e8fee93bf8,山西,临汾
20190802,99682c8db5dc3b7fa5585e1b7b205d320e5bf95a76881d311641ab748afbe03e,99682c8db5dc3b7fa5585e1b7b205d320e5bf95a76881d311641ab748afbe03e,029a99cf62d3b5d221a7b72705c675c2977083636bf96e1e052d06b1d1787e90,湖北,武汉
20190802,bef850e6399b2edbca09b7d8e5c9496075b32639a38f6aec1a1be456c09f81fc,bef850e6399b2edbca09b7d8e5c9496075b32639a38f6aec1a1be456c09f81fc,b1cbcfd7da0fc8489eb8c8556398468fc6836cc60094fb253f7d9dd0de3f5fc7,海南,海口
20190802,77c113a3007e0df03170b2fc55ab58aee09546b8d5a6e569fa670f99f5898f5b,77c113a3007e0df03170b2fc55ab58aee09546b8d5a6e569fa670f99f5898f5b,9182e4071e64600bd89c9fdf4733f3868796748dc5d119cbe33256e9c96a4886,四川,泸州
20190802,905f7d687a9841527eb1a6a42892350df6bbd20fea70b0961bd64dcf2eb13ba5,905f7d687a9841527eb1a6a42892350df6bbd20fea70b0961bd64dcf2eb13ba5,58103d6784616da2237f92d8bcd3141d7a1b9ac29941f3307a3a747c22087caf,福建,福州
20190802,d3583f0cf03113bb56107979fbafd1336f02895149395208bb1e1209244716dc,d3583f0cf03113bb56107979fbafd1336f02895149395208bb1e1209244716dc,d304e6d0da033f7f2289d2422ba134d1b59de584f5865b5f3de2647976f08b20,河南,周口
20190802,71fb76bea2fa37fb98817c7cea9392068511380e937dc754ded7300d159fbc2e,71fb76bea2fa37fb98817c7cea9392068511380e937dc754ded7300d159fbc2e,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,河南,驻马店
20190802,23edc6d2da1b10968f3265686ded2cb1d10337991bf543919121480f5f62e406,23edc6d2da1b10968f3265686ded2cb1d10337991bf543919121480f5f62e406,59d07714e067b8385a9625be14edb40e2ca5679f97abf8f9db37368a66912a2f,广西,玉林
20190802,599698c7b81053852274a4f8d98a4fbe94ab6b4ba36415696cc865539e379c8e,599698c7b81053852274a4f8d98a4fbe94ab6b4ba36415696cc865539e379c8e,b2003b7f0a7944ad946cad62002888e8646920797dfb19237a05954186e8e150,四川,眉山
20190802,c61ad4f77ef72e5ef39c93e323bc8956242e97695b89f395cebddc660644a4c4,c61ad4f77ef72e5ef39c93e323bc8956242e97695b89f395cebddc660644a4c4,7c19179a1fe2a8327b177be431699ee021b73a80887f962b99e4127041525877,海南,海口
20190802,dfdf1c261870315cf5e6482b63661859091458b80c998e78cb56ef47624d5ef6,dfdf1c261870315cf5e6482b63661859091458b80c998e78cb56ef47624d5ef6,9e497bc04b279398ed32f2816775f597ebff016e7ba47e49185064a644e4cc77,贵州,遵义
20190802,0d54bd97cfc4affbeb088183671a5886fa622e0f97e9c63f299197cf36310c87,0d54bd97cfc4affbeb088183671a5886fa622e0f97e9c63f299197cf36310c87,6be19ab815baf29814b17c36153f033d0a5155c89a8e9a98d6377784aabdc2b0,广西,贵港
20190802,a0969527db932ba814757e602824c1bed3e88aec4ff8fd1078b3a633bd3f9528,a0969527db932ba814757e602824c1bed3e88aec4ff8fd1078b3a633bd3f9528,2e761c912d98c9f289703ba3827fd8d6e71eba78a969b0751a173a4e1f14802f,云南,曲靖
20190802,102cb2af728bb33a1be1831b36e6e4834aea292bf7d0f3ab4b60a939918eae4c,102cb2af728bb33a1be1831b36e6e4834aea292bf7d0f3ab4b60a939918eae4c,3a04c1e3b660965d5a7689783b23f8f186cba320a41052f6a01646b99e392d0e,北京,北京
20190802,6abb3e690da0a15d6633ea9acaeeb437b8b0ea83a926bd22d29b1042e494876c,6abb3e690da0a15d6633ea9acaeeb437b8b0ea83a926bd22d29b1042e494876c,41d21506129f61a01d6352cae931569e9a261d981881fa8cc7388b2c73322402,四川,绵阳
